#AFFY	Barcode
1554451_s_at	1
1554452_a_at	0
1554453_at	0
1554455_at	0
1554456_a_at	0
1554459_s_at	0
1554460_at	0
1554462_a_at	0
1554464_a_at	0
1554465_s_at	1
1554466_a_at	0
1554468_s_at	0
1554469_at	0
1554470_s_at	0
1554471_a_at	0
1554472_a_at	0
1554473_at	0
1554474_a_at	0
1554475_a_at	0
1554476_x_at	0
1554478_a_at	0
1554479_a_at	0
1554480_a_at	1
1554481_a_at	1
1554482_a_at	0
1554483_at	0
1554485_s_at	0
1554486_a_at	0
1554487_a_at	0
1554488_at	0
1554489_a_at	1
1554491_a_at	0
1554492_at	0
1554493_s_at	0
1554494_at	1
1554495_s_at	0
1554496_at	0
1554499_s_at	0
1554500_a_at	1
1554501_at	0
1554503_a_at	0
1554504_at	0
1554506_x_at	0
1554507_at	0
1554508_at	0
1554509_a_at	0
1554510_s_at	0
1554511_at	0
1554512_a_at	1
1554513_s_at	1
1554514_at	0
1554516_at	0
1554517_x_at	0
1554518_at	0
1554519_at	0
1554520_at	1
1554522_at	0
1554523_a_at	0
1554524_a_at	0
1554526_at	0
1554528_at	0
1554530_at	0
1554531_at	0
1554533_at	0
1554534_at	0
1554536_at	0
1554537_at	0
1554538_at	0
1554539_a_at	0
1554540_at	0
1554541_a_at	0
1554542_at	0
1554543_at	0
1554544_a_at	0
1554545_at	0
1554547_at	1
1554549_a_at	0
1554550_at	0
1554553_s_at	0
1554554_at	0
1554555_a_at	1
1554556_a_at	0
1554557_at	0
1554558_at	0
1554559_at	0
1554560_at	0
1554564_a_at	0
1554565_x_at	0
1554566_at	0
1554568_at	0
1554569_a_at	0
1554571_at	0
1554572_a_at	0
1554574_a_at	0
1554575_a_at	0
1554576_a_at	0
1554577_a_at	0
1554578_at	0
1554579_a_at	0
1554580_a_at	0
1554582_a_at	0
1554583_a_at	0
1554584_at	0
1554586_a_at	0
1554588_a_at	0
1554589_at	0
1554591_at	0
1554592_a_at	0
1554593_s_at	0
1554594_at	0
1554595_at	1
1554597_at	0
1554599_x_at	0
1554600_s_at	0
1554601_at	0
1554602_at	0
1554604_at	0
1554606_at	0
1554607_at	1
1554608_at	0
1554609_at	0
1554610_at	0
1554612_at	0
1554613_a_at	0
1554614_a_at	0
1554615_at	0
1554616_at	0
1554618_at	0
1554619_at	0
1554621_at	0
1554623_x_at	0
1554624_a_at	0
1554625_at	0
1554627_a_at	0
1554628_at	0
1554629_at	0
1554631_at	0
1554633_a_at	0
1554634_at	0
1554635_a_at	0
1554636_at	0
1554637_a_at	0
1554638_at	0
1554640_at	0
1554641_a_at	0
1554642_at	0
1554643_at	0
1554646_at	0
1554648_a_at	0
1554649_at	0
1554650_a_at	0
1554652_s_at	0
1554655_a_at	1
1554657_a_at	0
1554659_at	0
1554660_a_at	1
1554661_s_at	0
1554662_at	0
1554663_a_at	0
1554664_at	0
1554665_at	0
1554666_at	0
1554667_s_at	0
1554668_a_at	0
1554670_at	0
1554671_a_at	1
1554672_at	0
1554675_a_at	0
1554676_at	0
1554677_s_at	0
1554678_s_at	1
1554679_a_at	1
1554680_s_at	0
1554681_a_at	0
1554683_a_at	0
1554685_a_at	0
1554686_at	0
1554689_a_at	0
1554690_a_at	0
1554691_a_at	0
1554692_at	0
1554694_at	0
1554696_s_at	1
1554697_at	0
1554699_at	0
1554700_at	0
1554701_a_at	0
1554702_at	0
1554703_at	1
1554704_at	0
1554705_at	0
1554706_at	0
1554707_at	0
1554708_s_at	0
1554710_at	0
1554711_at	0
1554712_a_at	1
1554714_at	0
1554715_at	0
1554716_s_at	0
1554717_a_at	0
1554719_at	0
1554721_a_at	0
1554722_at	0
1554723_x_at	0
1554724_at	0
1554725_at	0
1554726_at	1
1554728_at	0
1554730_at	0
1554732_at	0
1554733_at	0
1554735_a_at	0
1554736_at	0
1554737_at	0
1554739_at	0
1554740_a_at	0
1554741_s_at	0
1554742_at	0
1554743_x_at	0
1554744_at	0
1554745_at	0
1554747_a_at	1
1554748_at	0
1554749_s_at	0
1554751_at	0
1554752_a_at	0
1554755_a_at	0
1554757_a_at	0
1554758_a_at	0
1554759_at	0
1554761_a_at	0
1554762_a_at	0
1554763_at	0
1554764_a_at	0
1554765_a_at	0
1554766_s_at	0
1554767_s_at	0
1554768_a_at	1
1554769_at	0
1554770_x_at	0
1554771_at	0
1554772_at	0
1554773_at	0
1554774_at	0
1554776_at	0
1554777_at	0
1554778_at	0
1554779_s_at	0
1554780_a_at	0
1554781_at	0
1554782_at	0
1554783_s_at	0
1554784_at	0
1554785_at	0
1554786_at	0
1554787_at	0
1554789_a_at	0
1554790_at	0
1554791_a_at	0
1554793_at	0
1554794_a_at	0
1554795_a_at	0
1554796_at	0
1554797_at	0
1554798_at	0
1554800_at	1
1554801_at	0
1554803_s_at	0
1554804_a_at	0
1554805_at	0
1554806_a_at	0
1554807_a_at	1
1554808_at	0
1554809_at	0
1554810_at	0
1554812_at	0
1554813_at	0
1554814_at	0
1554816_at	0
1554818_s_at	0
1554819_a_at	0
1554820_at	0
1554821_a_at	0
1554822_at	0
1554824_at	0
1554825_at	0
1554826_at	0
1554827_a_at	0
1554828_at	0
1554830_a_at	0
1554831_x_at	0
1554833_at	0
1554834_a_at	0
1554835_a_at	1
1554836_at	0
1554837_a_at	0
1554839_at	0
1554840_at	0
1554841_at	0
1554842_at	0
1554844_at	0
1554846_at	0
1554847_at	0
1554849_at	0
1554850_at	0
1554852_a_at	0
1554853_at	0
1554855_at	0
1554857_at	0
1554860_at	0
1554862_at	0
1554863_s_at	0
1554864_a_at	0
1554865_at	0
1554866_at	0
1554867_a_at	0
1554868_s_at	1
1554869_at	0
1554871_at	0
1554872_a_at	0
1554873_at	1
1554874_at	0
1554875_at	0
1554876_a_at	0
1554878_a_at	1
1554880_at	0
1554882_at	0
1554883_a_at	0
1554884_at	0
1554885_a_at	0
1554886_a_at	0
1554887_at	0
1554889_at	0
1554890_a_at	1
1554891_at	0
1554892_a_at	0
1554894_a_at	0
1554895_a_at	0
1554897_s_at	0
1554899_s_at	0
1554901_at	0
1554903_at	0
1554905_x_at	0
1554906_a_at	1
1554907_a_at	0
1554908_at	0
1554909_at	0
1554910_at	0
1554911_at	0
1554912_at	0
1554914_at	0
1554915_a_at	0
1554916_a_at	0
1554918_a_at	0
1554919_s_at	0
1554920_at	0
1554921_a_at	0
1554922_at	0
1554923_at	0
1554927_at	0
1554929_at	0
1554930_a_at	0
1554931_at	0
1554932_at	0
1554933_at	0
1554934_at	0
1554937_x_at	0
1554938_a_at	0
1554940_a_at	0
1554941_at	0
1554942_a_at	0
1554943_at	0
1554945_x_at	0
1554946_at	0
1554947_at	0
1554948_at	0
1554949_at	0
1554950_at	0
1554951_at	0
1554952_s_at	0
1554953_a_at	0
1554954_at	0
1554957_at	0
1554958_at	0
1554960_at	0
1554961_at	0
1554962_a_at	0
1554963_at	0
1554964_x_at	0
1554965_at	0
1554966_a_at	0
1554967_at	0
1554969_x_at	0
1554970_at	0
1554971_at	0
1554972_at	0
1554973_a_at	0
1554974_at	0
1554976_a_at	0
1554977_at	0
1554978_at	0
1554980_a_at	0
1554981_at	0
1554982_a_at	0
1554983_at	0
1554984_a_at	0
1554985_at	0
1554986_a_at	0
1554987_at	0
1554988_at	0
1554989_at	0
1554992_at	0
1554994_at	0
1554996_at	0
1554997_a_at	0
1554999_at	0
1555000_at	0
1555001_at	0
1555002_at	0
1555003_at	0
1555004_a_at	0
1555006_at	0
1555007_s_at	0
1555009_a_at	0
1555011_at	0
1555014_x_at	1
1555015_a_at	0
1555016_at	0
1555018_at	0
1555019_at	0
1555020_a_at	0
1555021_a_at	0
1555022_at	0
1555024_at	0
1555025_at	0
1555027_at	0
1555028_at	0
1555031_at	0
1555032_at	0
1555033_a_at	0
1555034_at	0
1555035_a_at	0
1555037_a_at	0
1555038_at	0
1555039_a_at	0
1555040_at	0
1555041_a_at	0
1555042_at	0
1555043_at	1
1555044_a_at	0
1555046_at	0
1555048_a_at	0
1555049_at	0
1555051_at	0
1555052_a_at	0
1555053_at	0
1555055_at	0
1555056_at	0
1555057_at	0
1555058_a_at	1
1555059_at	0
1555060_a_at	0
1555062_s_at	0
1555063_at	0
1555065_x_at	0
1555068_at	0
1555071_at	0
1555073_at	0
1555074_a_at	1
1555076_at	0
1555078_at	0
1555079_at	0
1555082_a_at	0
1555083_at	0
1555084_at	0
1555085_at	0
1555086_at	0
1555088_x_at	0
1555090_x_at	0
1555091_at	0
1555092_at	0
1555095_at	0
1555096_at	0
1555097_a_at	0
1555098_a_at	0
1555099_at	0
1555100_at	0
1555102_at	0
1555103_s_at	0
1555105_a_at	0
1555106_a_at	1
1555107_a_at	0
1555108_at	0
1555110_a_at	0
1555111_at	0
1555112_a_at	0
1555113_at	0
1555114_at	0
1555116_s_at	0
1555117_at	0
1555118_at	0
1555120_at	0
1555122_at	0
1555123_at	0
1555124_at	0
1555125_at	0
1555127_at	0
1555129_at	0
1555130_at	0
1555131_a_at	0
1555132_at	0
1555133_at	0
1555135_at	0
1555136_at	0
1555137_a_at	0
1555139_a_at	0
1555140_a_at	0
1555141_a_at	0
1555142_at	0
1555144_at	1
1555145_at	0
1555146_at	0
1555148_a_at	0
1555151_s_at	0
1555153_s_at	0
1555154_a_at	1
1555155_at	0
1555157_at	0
1555158_at	0
1555159_at	0
1555162_at	0
1555163_at	0
1555164_at	0
1555165_a_at	0
1555166_a_at	0
1555167_s_at	0
1555168_a_at	0
1555169_at	0
1555171_at	0
1555173_at	1
1555174_at	0
1555175_a_at	0
1555176_at	0
1555177_at	0
1555179_at	0
1555180_at	0
1555181_a_at	0
1555183_at	0
1555185_x_at	0
1555186_at	0
1555187_at	0
1555188_at	0
1555189_a_at	0
1555191_a_at	0
1555192_at	0
1555193_a_at	0
1555194_at	0
1555195_at	0
1555196_at	0
1555197_a_at	0
1555198_x_at	0
1555199_at	0
1555201_a_at	0
1555202_a_at	1
1555203_s_at	0
1555204_at	0
1555205_at	0
1555206_at	0
1555209_at	0
1555210_at	0
1555212_at	0
1555213_a_at	1
1555214_a_at	0
1555215_a_at	0
1555216_a_at	0
1555217_at	0
1555219_at	0
1555220_a_at	0
1555221_at	0
1555222_a_at	0
1555224_at	0
1555225_at	1
1555226_s_at	1
1555227_a_at	0
1555229_a_at	0
1555230_a_at	0
1555231_a_at	0
1555233_at	0
1555234_a_at	0
1555235_s_at	0
1555236_a_at	0
1555237_at	0
1555238_at	0
1555240_s_at	0
1555241_at	1
1555243_x_at	1
1555244_at	0
1555245_s_at	0
1555246_a_at	0
1555247_a_at	0
1555248_a_at	0
1555250_a_at	0
1555251_a_at	0
1555252_a_at	0
1555253_at	0
1555255_a_at	0
1555256_at	0
1555257_a_at	0
1555259_at	0
1555261_at	0
1555262_a_at	0
1555263_at	0
1555264_a_at	0
1555265_at	0
1555266_a_at	0
1555267_at	0
1555268_a_at	0
1555269_a_at	0
1555270_a_at	0
1555271_a_at	0
1555272_at	1
1555273_at	0
1555274_a_at	1
1555275_a_at	0
1555277_a_at	0
1555278_a_at	1
1555279_at	1
1555281_x_at	1
1555282_a_at	0
1555284_at	0
1555286_at	0
1555288_s_at	0
1555289_at	0
1555291_at	0
1555292_at	0
1555294_a_at	0
1555298_a_at	0
1555299_s_at	0
1555300_a_at	0
1555301_a_at	1
1555303_at	0
1555304_a_at	1
1555305_at	0
1555306_a_at	0
1555307_at	0
1555308_at	0
1555309_a_at	0
1555310_a_at	1
1555311_at	0
1555313_a_at	0
1555314_at	0
1555315_a_at	0
1555316_a_at	0
1555317_at	0
1555318_at	0
1555319_at	0
1555320_a_at	0
1555321_at	0
1555322_at	0
1555323_at	0
1555324_at	0
1555325_s_at	0
1555326_a_at	1
1555330_at	0
1555332_at	0
1555334_s_at	0
1555335_at	0
1555336_a_at	0
1555337_a_at	0
1555338_s_at	0
1555339_at	0
1555340_x_at	0
1555341_at	0
1555342_a_at	0
1555343_at	0
1555344_at	0
1555345_at	0
1555346_at	0
1555347_at	0
1555348_at	0
1555349_a_at	0
1555350_at	0
1555351_s_at	0
1555352_at	0
1555353_at	0
1555355_a_at	0
1555356_a_at	0
1555357_at	0
1555358_a_at	0
1555359_at	0
1555360_a_at	0
1555363_s_at	0
1555364_at	0
1555365_x_at	1
1555366_at	0
1555367_at	0
1555368_x_at	0
1555369_at	0
1555370_a_at	0
1555371_at	0
1555372_at	0
1555373_at	0
1555374_at	0
1555375_at	0
1555377_at	0
1555378_at	0
1555379_at	0
1555380_at	0
1555382_at	0
1555383_a_at	1
1555384_a_at	0
1555385_at	0
1555387_at	0
1555388_s_at	1
1555390_at	0
1555391_a_at	0
1555392_at	0
1555393_s_at	0
1555394_at	0
1555395_at	0
1555396_s_at	0
1555397_at	0
1555399_a_at	0
1555400_at	0
1555401_at	0
1555403_a_at	0
1555404_a_at	0
1555405_at	0
1555407_s_at	0
1555408_at	0
1555409_a_at	0
1555410_at	0
1555411_a_at	1
1555412_at	0
1555413_s_at	0
1555415_at	0
1555416_a_at	0
1555417_a_at	0
1555419_a_at	0
1555420_a_at	0
1555421_at	0
1555423_at	0
1555425_x_at	0
1555426_a_at	0
1555427_s_at	1
1555429_at	0
1555430_at	0
1555431_a_at	0
1555433_at	0
1555434_a_at	0
1555435_at	0
1555436_a_at	0
1555437_at	0
1555439_at	0
1555441_at	0
1555443_at	0
1555444_a_at	0
1555445_at	0
1555446_s_at	0
1555447_at	0
1555448_at	0
1555450_a_at	0
1555452_at	0
1555454_at	0
1555456_at	0
1555457_at	0
1555460_a_at	0
1555461_at	1
1555462_at	0
1555463_a_at	1
1555464_at	0
1555465_at	0
1555467_a_at	0
1555468_at	0
1555469_a_at	0
1555470_a_at	0
1555471_a_at	0
1555472_at	0
1555474_at	0
1555475_x_at	0
1555476_at	1
1555478_at	0
1555480_a_at	0
1555483_x_at	0
1555485_s_at	0
1555486_a_at	0
1555487_a_at	0
1555488_at	0
1555489_at	0
1555490_s_at	0
1555491_a_at	0
1555492_a_at	0
1555495_a_at	1
1555497_a_at	0
1555498_at	0
1555499_a_at	0
1555500_s_at	0
1555501_s_at	0
1555502_at	0
1555503_a_at	0
1555504_at	0
1555505_a_at	0
1555509_a_at	0
1555510_at	0
1555513_at	0
1555514_a_at	0
1555515_a_at	0
1555516_at	0
1555517_at	0
1555519_at	0
1555520_at	0
1555522_s_at	0
1555523_a_at	0
1555526_a_at	0
1555527_at	0
1555529_at	0
1555533_at	0
1555535_at	0
1555536_at	0
1555538_s_at	0
1555539_at	0
1555540_at	0
1555542_at	0
1555543_a_at	1
1555544_a_at	0
1555545_at	0
1555546_a_at	0
1555547_at	0
1555548_at	0
1555550_at	1
1555551_at	0
1555553_a_at	0
1555554_at	0
1555555_at	0
1555557_a_at	0
1555558_at	0
1555559_s_at	0
1555560_at	0
1555561_a_at	0
1555562_a_at	1
1555564_a_at	0
1555565_s_at	0
1555567_s_at	0
1555568_at	1
1555569_a_at	0
1555571_at	0
1555572_at	0
1555573_at	0
1555575_a_at	1
1555578_at	0
1555579_s_at	1
1555580_at	0
1555581_a_at	0
1555585_a_at	0
1555586_at	0
1555587_at	0
1555590_a_at	0
1555591_at	0
1555594_a_at	0
1555595_at	0
1555598_a_at	0
1555600_s_at	0
1555601_at	0
1555602_a_at	0
1555603_at	0
1555605_x_at	0
1555606_a_at	0
1555608_at	0
1555609_a_at	0
1555610_at	0
1555611_s_at	0
1555612_s_at	0
1555613_a_at	0
1555614_at	0
1555616_at	0
1555617_x_at	0
1555618_s_at	0
1555620_a_at	0
1555623_at	0
1555624_a_at	0
1555626_a_at	0
1555627_s_at	0
1555628_a_at	0
1555629_at	0
1555630_a_at	1
1555631_at	0
1555632_at	0
1555634_a_at	0
1555636_at	0
1555638_a_at	0
1555639_a_at	0
1555640_at	0
1555643_s_at	0
1555645_at	0
1555646_at	0
1555647_a_at	0
1555648_at	0
1555650_at	0
1555651_at	0
1555653_at	1
1555655_at	0
1555656_at	0
1555659_a_at	0
1555661_at	0
1555662_s_at	0
1555664_at	0
1555665_at	0
1555666_at	0
1555668_a_at	0
1555671_at	0
1555673_at	0
1555675_at	0
1555676_s_at	0
1555677_s_at	1
1555678_at	0
1555679_a_at	0
1555680_a_at	0
1555681_at	0
1555682_at	0
1555685_at	0
1555687_a_at	0
1555688_s_at	0
1555689_at	0
1555691_a_at	0
1555692_at	0
1555694_a_at	0
1555695_a_at	0
1555697_at	0
1555702_a_at	0
1555703_at	0
1555704_at	0
1555705_a_at	0
1555707_at	0
1555708_a_at	0
1555710_at	0
1555711_x_at	0
1555713_at	0
1555715_a_at	0
1555716_a_at	0
1555717_at	0
1555718_x_at	0
1555719_a_at	0
1555722_at	0
1555723_at	0
1555724_s_at	0
1555725_a_at	0
1555726_at	0
1555727_at	0
1555728_a_at	0
1555729_a_at	0
1555730_a_at	1
1555731_a_at	1
1555733_s_at	0
1555734_x_at	0
1555735_a_at	0
1555736_a_at	0
1555737_a_at	0
1555738_at	0
1555740_a_at	0
1555741_at	0
1555742_at	0
1555743_s_at	0
1555745_a_at	0
1555746_at	0
1555748_x_at	0
1555749_at	1
1555751_a_at	0
1555752_at	0
1555753_x_at	0
1555754_s_at	0
1555755_at	0
1555756_a_at	0
1555757_at	0
1555758_a_at	1
1555759_a_at	0
1555760_a_at	0
1555761_x_at	0
1555762_s_at	1
1555763_x_at	0
1555764_s_at	1
1555765_a_at	1
1555766_a_at	1
1555772_a_at	0
1555773_at	0
1555774_at	0
1555775_a_at	0
1555777_at	0
1555778_a_at	0
1555779_a_at	0
1555780_a_at	1
1555781_at	0
1555783_x_at	0
1555784_s_at	0
1555785_a_at	0
1555786_s_at	0
1555787_at	0
1555788_a_at	0
1555789_s_at	0
1555790_a_at	0
1555792_a_at	0
1555793_a_at	0
1555794_at	0
1555797_a_at	1
1555798_at	0
1555799_at	0
1555800_at	1
1555801_s_at	0
1555803_a_at	0
1555804_a_at	0
1555807_a_at	0
1555808_a_at	0
1555809_at	0
1555811_at	0
1555812_a_at	0
1555814_a_at	1
1555815_a_at	0
1555816_at	0
1555817_s_at	0
1555819_s_at	0
1555820_a_at	0
1555821_a_at	0
1555822_at	0
1555823_at	0
1555824_a_at	0
1555826_at	1
1555827_at	1
1555829_at	1
1555830_s_at	1
1555831_s_at	0
1555832_s_at	1
1555833_a_at	0
1555834_at	1
1555836_at	0
1555837_s_at	1
1555839_a_at	0
1555841_at	1
1555842_at	1
1555843_at	0
1555844_s_at	1
1555845_at	0
1555846_a_at	0
1555847_a_at	1
1555848_at	0
1555851_s_at	1
1555852_at	0
1555853_at	0
1555854_at	0
1555855_at	0
1555856_s_at	0
1555858_at	0
1555860_x_at	0
1555862_s_at	0
1555864_s_at	1
1555865_at	0
1555866_a_at	0
1555867_at	1
1555868_at	0
1555869_a_at	0
1555870_at	0
1555871_at	0
1555872_a_at	1
1555874_x_at	1
1555875_at	0
1555876_at	0
1555878_at	0
1555880_at	0
1555881_s_at	0
1555882_at	0
1555883_s_at	0
1555884_at	0
1555886_at	0
1555888_at	0
1555889_a_at	0
1555890_at	0
1555892_s_at	0
1555893_at	0
1555894_s_at	0
1555895_at	0
1555896_a_at	0
1555897_at	0
1555898_at	0
1555900_at	0
1555902_at	0
1555904_at	0
1555905_a_at	0
1555906_s_at	0
1555907_at	0
1555908_at	0
1555910_at	0
1555912_at	0
1555913_at	0
1555914_a_at	0
1555916_at	0
1555920_at	1
1555922_at	0
1555923_a_at	0
1555925_at	0
1555926_a_at	0
1555928_at	0
1555929_s_at	0
1555931_at	0
1555932_at	1
1555933_at	0
1555935_s_at	0
1555938_x_at	0
1555939_at	0
1555940_a_at	0
1555942_a_at	0
1555943_at	1
1555944_at	0
1555945_s_at	1
1555947_at	0
1555948_s_at	1
1555950_a_at	0
1555952_at	0
1555953_at	0
1555958_at	0
1555960_at	0
1555961_a_at	1
1555962_at	0
1555963_x_at	0
1555964_at	1
1555967_at	1
1555968_a_at	1
1555970_at	0
1555971_s_at	0
1555972_s_at	0
1555973_at	0
1555974_a_at	0
1555976_s_at	0
1555977_at	0
1555978_s_at	0
1555979_at	0
1555980_a_at	0
1555981_at	0
1555982_at	1
1555985_at	0
1555988_a_at	0
1555989_at	0
1555990_at	0
1555991_s_at	0
1555993_at	0
1555994_at	0
1555995_a_at	0
1555996_s_at	1
1555997_s_at	1
1555998_at	0
1556000_s_at	0
1556001_at	0
1556003_a_at	0
1556004_at	0
1556006_s_at	0
1556007_s_at	0
1556008_a_at	0
1556009_at	1
1556012_at	0
1556014_at	0
1556015_a_at	0
1556017_at	0
1556019_at	0
1556021_at	1
1556024_at	0
1556026_at	0
1556029_s_at	0
1556030_at	0
1556033_at	0
1556034_s_at	0
1556035_s_at	0
1556037_s_at	0
1556038_at	0
1556039_s_at	0
1556042_s_at	0
1556043_a_at	0
1556046_a_at	0
1556047_s_at	1
1556048_at	0
1556049_at	0
1556051_a_at	0
1556053_at	0
1556054_at	0
1556055_at	1
1556056_at	0
1556057_s_at	0
1556058_s_at	0
1556059_s_at	0
1556060_a_at	0
1556061_at	0
1556062_at	0
1556063_s_at	0
1556064_at	1
1556065_at	0
1556066_at	0
1556067_a_at	0
1556069_s_at	0
1556072_at	0
1556075_at	0
1556078_at	0
1556081_at	0
1556082_a_at	0
1556084_at	0
1556086_at	0
1556088_at	1
1556090_at	0
1556092_s_at	0
1556095_at	0
1556096_s_at	0
1556097_at	0
1556099_at	0
1556102_x_at	0
1556103_at	1
1556105_at	0
1556107_at	0
1556110_at	0
1556111_s_at	0
1556113_at	0
1556114_a_at	0
1556116_s_at	0
1556117_at	0
1556121_at	1
1556122_at	0
1556123_a_at	0
1556125_at	0
1556126_s_at	0
1556127_at	0
1556128_a_at	0
1556129_at	0
1556131_s_at	0
1556133_s_at	0
1556134_a_at	0
1556136_at	0
1556138_a_at	0
1556144_at	0
1556145_a_at	0
1556147_at	0
1556148_s_at	0
1556149_at	0
1556151_at	1
1556153_s_at	0
1556154_a_at	0
1556155_at	0
1556156_at	0
1556158_at	0
1556159_at	0
1556160_a_at	0
1556161_a_at	0
1556162_at	0
1556163_a_at	0
1556165_at	0
1556166_x_at	0
1556167_at	0
1556168_s_at	0
1556170_at	0
1556171_a_at	0
1556172_at	0
1556173_a_at	0
1556175_at	1
1556176_at	0
1556178_x_at	0
1556180_at	0
1556181_at	1
1556182_x_at	1
1556183_at	0
1556185_a_at	0
1556186_s_at	0
1556187_at	0
1556188_a_at	0
1556190_s_at	0
1556192_x_at	0
1556194_a_at	1
1556195_a_at	0
1556199_a_at	0
1556200_a_at	0
1556201_at	0
1556202_at	0
1556203_a_at	0
1556204_a_at	0
1556205_at	0
1556206_at	0
1556207_a_at	0
1556209_at	0
1556210_at	0
1556211_a_at	0
1556212_x_at	0
1556213_a_at	0
1556216_s_at	0
1556220_at	0
1556221_a_at	0
1556222_at	0
1556224_a_at	0
1556226_at	0
1556227_at	0
1556228_a_at	0
1556229_at	0
1556231_a_at	0
1556232_at	0
1556233_s_at	0
1556235_at	1
1556236_at	0
1556238_at	0
1556239_a_at	0
1556240_at	0
1556242_a_at	0
1556244_s_at	0
1556247_a_at	0
1556248_at	0
1556249_a_at	0
1556250_at	0
1556253_s_at	0
1556255_a_at	0
1556256_a_at	0
1556257_at	1
1556259_at	0
1556261_a_at	0
1556262_at	0
1556263_s_at	0
1556265_at	0
1556266_a_at	0
1556267_at	0
1556269_at	1
1556271_at	0
1556272_a_at	0
1556274_at	0
1556277_a_at	0
1556279_at	0
1556281_at	0
1556282_at	0
1556283_s_at	0
1556284_at	0
1556285_s_at	0
1556287_a_at	0
1556288_at	0
1556289_at	0
1556291_at	0
1556292_s_at	0
1556294_at	0
1556296_at	0
1556297_a_at	0
1556299_s_at	0
1556300_s_at	1
1556301_at	0
1556304_s_at	0
1556306_at	0
1556308_at	0
1556309_s_at	0
1556312_at	0
1556314_a_at	0
1556316_s_at	1
1556318_s_at	0
1556319_at	0
1556320_at	0
1556321_a_at	0
1556322_a_at	0
1556323_at	0
1556325_at	0
1556327_a_at	0
1556328_at	0
1556329_a_at	0
1556331_a_at	0
1556332_at	0
1556333_at	0
1556334_s_at	0
1556336_at	0
1556338_at	0
1556339_a_at	0
1556340_at	0
1556341_s_at	0
1556344_at	0
1556345_s_at	0
1556346_at	1
1556347_at	0
1556348_at	0
1556350_a_at	0
1556351_at	0
1556352_at	0
1556354_s_at	0
1556355_x_at	0
1556356_at	0
1556357_s_at	0
1556359_at	0
1556361_s_at	0
1556362_at	0
1556364_at	0
1556365_at	0
1556366_s_at	0
1556368_at	0
1556369_a_at	0
1556371_at	0
1556373_a_at	0
1556374_s_at	0
1556375_at	0
1556377_s_at	0
1556378_a_at	0
1556381_at	0
1556382_a_at	0
1556383_at	0
1556385_at	0
1556387_at	0
1556388_a_at	0
1556389_at	0
1556392_a_at	0
1556393_at	0
1556394_a_at	0
1556395_at	0
1556397_at	0
1556398_a_at	0
1556400_at	0
1556401_a_at	0
1556402_at	0
1556404_a_at	1
1556405_s_at	0
1556406_at	0
1556409_a_at	0
1556410_a_at	0
1556411_s_at	0
1556412_at	0
1556413_a_at	0
1556414_at	0
1556416_s_at	0
1556417_a_at	0
1556420_s_at	0
1556421_at	0
1556422_at	0
1556423_at	0
1556425_a_at	0
1556426_at	0
1556427_s_at	0
1556429_a_at	0
1556432_at	0
1556434_at	0
1556435_at	0
1556436_at	0
1556437_at	0
1556439_at	0
1556442_x_at	0
1556444_a_at	1
1556445_at	0
1556447_at	0
1556448_a_at	0
1556449_at	0
1556451_at	0
1556452_a_at	0
1556453_at	0
1556454_a_at	0
1556456_at	0
1556457_s_at	0
1556459_at	0
1556460_a_at	0
1556461_at	0
1556462_a_at	0
1556464_a_at	0
1556465_at	0
1556467_at	0
1556468_at	0
1556469_s_at	0
1556471_at	0
1556472_s_at	0
1556473_at	0
1556474_a_at	0
1556476_at	0
1556477_a_at	0
1556479_at	0
1556480_a_at	0
1556484_at	0
1556486_at	0
1556487_a_at	0
1556488_s_at	0
1556489_at	0
1556490_a_at	0
1556491_at	0
1556492_a_at	1
1556493_a_at	0
1556494_at	0
1556496_a_at	0
1556497_a_at	0
1556498_at	1
1556499_s_at	0
1556500_a_at	0
1556502_at	0
1556504_at	0
1556505_at	0
1556507_at	0
1556508_s_at	0
1556510_at	0
1556511_a_at	0
1556513_at	0
1556514_at	0
1556516_at	0
1556518_at	0
1556520_at	0
1556521_a_at	0
1556527_a_at	0
1556528_at	0
1556529_a_at	0
1556531_at	0
1556533_at	0
1556536_at	0
1556538_at	0
1556540_a_at	0
1556541_s_at	0
1556542_a_at	0
1556543_at	0
1556545_at	0
1556551_s_at	1
1556552_a_at	0
1556553_at	0
1556554_at	0
1556555_at	0
1556558_s_at	0
1556560_a_at	0
1556564_at	0
1556567_at	0
1556568_a_at	0
1556571_at	0
1556573_s_at	0
1556578_a_at	0
1556579_s_at	0
1556580_a_at	0
1556581_at	0
1556582_at	0
1556583_a_at	0
1556584_at	0
1556586_x_at	0
1556588_at	0
1556589_at	0
1556590_s_at	0
1556592_at	0
1556593_s_at	0
1556595_at	0
1556597_a_at	1
1556598_at	0
1556599_s_at	0
1556601_a_at	0
1556602_at	0
1556606_at	0
1556607_at	0
1556608_a_at	0
1556609_at	0
1556613_s_at	0
1556616_a_at	0
1556617_a_at	0
1556618_at	0
1556619_at	0
1556620_at	0
1556621_a_at	0
1556622_s_at	0
1556623_at	0
1556624_at	0
1556625_a_at	0
1556627_at	0
1556629_a_at	1
1556630_at	0
1556633_at	0
1556636_at	0
1556638_at	0
1556639_at	0
1556641_at	1
1556643_at	0
1556645_s_at	0
1556646_at	0
1556648_a_at	0
1556649_at	0
1556650_at	0
1556651_at	0
1556653_at	0
1556654_at	0
1556655_s_at	0
