#Ensembl Gene ID	Tumor Type
ENSG00000078018	Colorectal
ENSG00000078061	Colorectal
ENSG00000078725	Colorectal
ENSG00000078808	Colorectal
ENSG00000078898	Colorectal
ENSG00000079102	Colorectal
ENSG00000079335	Colorectal
ENSG00000080031	Colorectal
ENSG00000081189	Colorectal
ENSG00000081479	Colorectal
ENSG00000082458	Colorectal
ENSG00000083290	Colorectal
ENSG00000083457	Colorectal
ENSG00000083720	Colorectal
ENSG00000084453	Colorectal
ENSG00000084674	Colorectal
ENSG00000084774	Colorectal
ENSG00000085265	Colorectal
ENSG00000085465	Colorectal
ENSG00000085552	Colorectal
ENSG00000085563	Colorectal
ENSG00000085999	Colorectal
ENSG00000086205	Colorectal
ENSG00000086758	Colorectal
ENSG00000087088	Colorectal
ENSG00000087191	Colorectal
ENSG00000087245	Colorectal
ENSG00000087338	Colorectal
ENSG00000087460	Colorectal
ENSG00000087586	Colorectal
ENSG00000088280	Colorectal
ENSG00000088325	Colorectal
ENSG00000089006	Colorectal
ENSG00000089009	Colorectal
ENSG00000089041	Colorectal
ENSG00000089177	Colorectal
ENSG00000089558	Colorectal
ENSG00000089693	Colorectal
ENSG00000091106	Colorectal
ENSG00000091138	Colorectal
ENSG00000091428	Colorectal
ENSG00000091656	Colorectal
ENSG00000092098	Colorectal
ENSG00000092148	Colorectal
ENSG00000092607	Colorectal
ENSG00000092964	Colorectal
ENSG00000095002	Colorectal
ENSG00000095787	Colorectal
ENSG00000095951	Colorectal
ENSG00000097046	Colorectal
ENSG00000099308	Colorectal
ENSG00000099953	Colorectal
ENSG00000099995	Colorectal
ENSG00000100034	Colorectal
ENSG00000100242	Colorectal
ENSG00000100393	Colorectal
ENSG00000100813	Colorectal
ENSG00000100842	Colorectal
ENSG00000100865	Colorectal
ENSG00000100867	Colorectal
ENSG00000100888	Colorectal
ENSG00000101190	Colorectal
ENSG00000101265	Colorectal
ENSG00000101343	Colorectal
ENSG00000101349	Colorectal
ENSG00000101680	Colorectal
ENSG00000101890	Colorectal
ENSG00000101916	Colorectal
ENSG00000101974	Colorectal
ENSG00000102103	Colorectal
ENSG00000102181	Colorectal
ENSG00000102195	Colorectal
ENSG00000102290	Colorectal
ENSG00000102466	Colorectal
ENSG00000102554	Colorectal
ENSG00000102893	Colorectal
ENSG00000103319	Colorectal
ENSG00000103647	Colorectal
ENSG00000103811	Colorectal
ENSG00000103932	Colorectal
ENSG00000104043	Colorectal
ENSG00000104064	Colorectal
ENSG00000104213	Colorectal
ENSG00000104517	Colorectal
ENSG00000104714	Colorectal
ENSG00000104728	Colorectal
ENSG00000104972	Colorectal
ENSG00000105088	Colorectal
ENSG00000105287	Colorectal
ENSG00000105341	Colorectal
ENSG00000105397	Colorectal
ENSG00000105426	Colorectal
ENSG00000105428	Colorectal
ENSG00000105486	Colorectal
ENSG00000105520	Colorectal
ENSG00000105717	Colorectal
ENSG00000105726	Colorectal
ENSG00000105835	Colorectal
ENSG00000105877	Colorectal
ENSG00000105967	Colorectal
ENSG00000105976	Colorectal
ENSG00000106034	Colorectal
ENSG00000106123	Colorectal
ENSG00000106128	Colorectal
ENSG00000106266	Colorectal
ENSG00000106278	Colorectal
ENSG00000106399	Colorectal
ENSG00000106400	Colorectal
ENSG00000106462	Colorectal
ENSG00000106571	Colorectal
ENSG00000106588	Colorectal
ENSG00000106615	Colorectal
ENSG00000107147	Colorectal
ENSG00000107551	Colorectal
ENSG00000107611	Colorectal
ENSG00000107618	Colorectal
ENSG00000107736	Colorectal
ENSG00000107779	Colorectal
ENSG00000107816	Colorectal
ENSG00000107890	Colorectal
ENSG00000107938	Colorectal
ENSG00000108443	Colorectal
ENSG00000108510	Colorectal
ENSG00000108684	Colorectal
ENSG00000108774	Colorectal
ENSG00000109205	Colorectal
ENSG00000109472	Colorectal
ENSG00000109670	Colorectal
ENSG00000109805	Colorectal
ENSG00000109814	Colorectal
ENSG00000110048	Colorectal
ENSG00000110171	Colorectal
ENSG00000110422	Colorectal
ENSG00000110497	Colorectal
ENSG00000110911	Colorectal
ENSG00000110931	Colorectal
ENSG00000111254	Colorectal
ENSG00000111700	Colorectal
ENSG00000111731	Colorectal
ENSG00000112144	Colorectal
ENSG00000112297	Colorectal
ENSG00000112319	Colorectal
ENSG00000112473	Colorectal
ENSG00000112531	Colorectal
ENSG00000112655	Colorectal
ENSG00000112742	Colorectal
ENSG00000112759	Colorectal
ENSG00000112769	Colorectal
ENSG00000113141	Colorectal
ENSG00000113318	Colorectal
ENSG00000113319	Colorectal
ENSG00000113361	Colorectal
ENSG00000113504	Colorectal
ENSG00000113532	Colorectal
ENSG00000113594	Colorectal
ENSG00000113838	Colorectal
ENSG00000114019	Colorectal
ENSG00000114331	Colorectal
ENSG00000114354	Colorectal
ENSG00000114670	Colorectal
ENSG00000114757	Colorectal
ENSG00000114770	Colorectal
ENSG00000114790	Colorectal
ENSG00000114841	Colorectal
ENSG00000114867	Colorectal
ENSG00000114904	Colorectal
ENSG00000115310	Colorectal
ENSG00000115414	Colorectal
ENSG00000116062	Colorectal
ENSG00000116106	Colorectal
ENSG00000116128	Colorectal
ENSG00000116396	Colorectal
ENSG00000116675	Colorectal
ENSG00000116748	Colorectal
ENSG00000116752	Colorectal
ENSG00000116783	Colorectal
ENSG00000116833	Colorectal
ENSG00000116962	Colorectal
ENSG00000117154	Colorectal
ENSG00000117174	Colorectal
ENSG00000117335	Colorectal
ENSG00000117724	Colorectal
ENSG00000117877	Colorectal
ENSG00000118046	Colorectal
ENSG00000118200	Colorectal
ENSG00000118496	Colorectal
ENSG00000119684	Colorectal
ENSG00000119688	Colorectal
ENSG00000120254	Colorectal
ENSG00000120318	Colorectal
ENSG00000120332	Colorectal
ENSG00000120500	Colorectal
ENSG00000120645	Colorectal
ENSG00000120729	Colorectal
ENSG00000121031	Colorectal
ENSG00000121101	Colorectal
ENSG00000121634	Colorectal
ENSG00000121879	Colorectal
ENSG00000121933	Colorectal
ENSG00000121966	Colorectal
ENSG00000121989	Colorectal
ENSG00000122145	Colorectal
ENSG00000122490	Colorectal
ENSG00000122515	Colorectal
ENSG00000122728	Colorectal
ENSG00000122783	Colorectal
ENSG00000123143	Colorectal
ENSG00000123384	Colorectal
ENSG00000123572	Colorectal
ENSG00000123594	Colorectal
ENSG00000123838	Colorectal
ENSG00000123892	Colorectal
ENSG00000124092	Colorectal
ENSG00000124140	Colorectal
ENSG00000124193	Colorectal
ENSG00000124194	Colorectal
ENSG00000124207	Colorectal
ENSG00000124302	Colorectal
ENSG00000124721	Colorectal
ENSG00000124782	Colorectal
ENSG00000125089	Colorectal
ENSG00000125356	Colorectal
ENSG00000125522	Colorectal
ENSG00000125633	Colorectal
ENSG00000125746	Colorectal
ENSG00000125775	Colorectal
ENSG00000125780	Colorectal
ENSG00000125810	Colorectal
ENSG00000125851	Colorectal
ENSG00000125868	Colorectal
ENSG00000125870	Colorectal
ENSG00000125977	Colorectal
ENSG00000125991	Colorectal
ENSG00000126467	Colorectal
ENSG00000126838	Colorectal
ENSG00000127124	Colorectal
ENSG00000127152	Colorectal
ENSG00000127780	Colorectal
ENSG00000127914	Colorectal
ENSG00000127947	Colorectal
ENSG00000128052	Colorectal
ENSG00000128591	Colorectal
ENSG00000128594	Colorectal
ENSG00000128602	Colorectal
ENSG00000128641	Colorectal
ENSG00000128708	Colorectal
ENSG00000128833	Colorectal
ENSG00000129009	Colorectal
ENSG00000129596	Colorectal
ENSG00000129682	Colorectal
ENSG00000129993	Colorectal
ENSG00000130584	Colorectal
ENSG00000130764	Colorectal
ENSG00000130783	Colorectal
ENSG00000131016	Colorectal
ENSG00000131018	Colorectal
ENSG00000131100	Colorectal
ENSG00000131149	Colorectal
ENSG00000131196	Colorectal
ENSG00000131558	Colorectal
ENSG00000131711	Colorectal
ENSG00000131746	Colorectal
ENSG00000131848	Colorectal
ENSG00000132142	Colorectal
ENSG00000132182	Colorectal
ENSG00000132932	Colorectal
ENSG00000132953	Colorectal
ENSG00000132964	Colorectal
ENSG00000133067	Colorectal
ENSG00000133116	Colorectal
ENSG00000133124	Colorectal
ENSG00000133401	Colorectal
ENSG00000133454	Colorectal
ENSG00000133703	Colorectal
ENSG00000133805	Colorectal
ENSG00000133958	Colorectal
ENSG00000133980	Colorectal
ENSG00000134086	Colorectal
ENSG00000134121	Colorectal
ENSG00000134248	Colorectal
ENSG00000134324	Colorectal
ENSG00000134352	Colorectal
ENSG00000134376	Colorectal
ENSG00000134398	Colorectal
ENSG00000134444	Colorectal
ENSG00000134717	Colorectal
ENSG00000134775	Colorectal
ENSG00000134853	Colorectal
ENSG00000134982	Colorectal
ENSG00000135049	Colorectal
ENSG00000135074	Colorectal
ENSG00000135100	Colorectal
ENSG00000135333	Colorectal
ENSG00000135392	Colorectal
ENSG00000135472	Colorectal
ENSG00000135473	Colorectal
ENSG00000135502	Colorectal
ENSG00000135679	Colorectal
ENSG00000135821	Colorectal
ENSG00000135862	Colorectal
ENSG00000136112	Colorectal
ENSG00000136153	Colorectal
ENSG00000136546	Colorectal
ENSG00000136573	Colorectal
ENSG00000136738	Colorectal
ENSG00000136874	Colorectal
ENSG00000136960	Colorectal
ENSG00000137177	Colorectal
ENSG00000137193	Colorectal
ENSG00000137275	Colorectal
ENSG00000137285	Colorectal
ENSG00000137460	Colorectal
ENSG00000137501	Colorectal
ENSG00000137642	Colorectal
ENSG00000137656	Colorectal
ENSG00000137843	Colorectal
ENSG00000137947	Colorectal
ENSG00000138002	Colorectal
ENSG00000138101	Colorectal
ENSG00000138138	Colorectal
ENSG00000138271	Colorectal
ENSG00000138380	Colorectal
ENSG00000138413	Colorectal
ENSG00000138433	Colorectal
ENSG00000138669	Colorectal
ENSG00000138759	Colorectal
ENSG00000138767	Colorectal
ENSG00000138795	Colorectal
ENSG00000138802	Colorectal
ENSG00000138829	Colorectal
ENSG00000139182	Colorectal
ENSG00000139278	Colorectal
ENSG00000139364	Colorectal
ENSG00000139618	Colorectal
ENSG00000139890	Colorectal
ENSG00000140287	Colorectal
ENSG00000140386	Colorectal
ENSG00000140488	Colorectal
ENSG00000140538	Colorectal
ENSG00000140740	Colorectal
ENSG00000140795	Colorectal
ENSG00000140873	Colorectal
ENSG00000140945	Colorectal
ENSG00000141012	Colorectal
ENSG00000141140	Colorectal
ENSG00000141232	Colorectal
ENSG00000141503	Colorectal
ENSG00000141506	Colorectal
ENSG00000141510	Colorectal
ENSG00000141540	Colorectal
ENSG00000141577	Colorectal
ENSG00000141646	Colorectal
ENSG00000141736	Colorectal
ENSG00000141837	Colorectal
ENSG00000142208	Colorectal
ENSG00000142233	Colorectal
ENSG00000142327	Colorectal
ENSG00000142330	Colorectal
ENSG00000142798	Colorectal
ENSG00000142867	Colorectal
ENSG00000142949	Colorectal
ENSG00000143105	Colorectal
ENSG00000143127	Colorectal
ENSG00000143674	Colorectal
ENSG00000143971	Colorectal
ENSG00000144028	Colorectal
ENSG00000144285	Colorectal
ENSG00000144410	Colorectal
ENSG00000144476	Colorectal
ENSG00000144619	Colorectal
ENSG00000144724	Colorectal
ENSG00000144736	Colorectal
ENSG00000144893	Colorectal
ENSG00000144908	Colorectal
ENSG00000145063	Colorectal
ENSG00000145348	Colorectal
ENSG00000145362	Colorectal
ENSG00000145526	Colorectal
ENSG00000145675	Colorectal
ENSG00000145681	Colorectal
ENSG00000145863	Colorectal
ENSG00000146067	Colorectal
ENSG00000146247	Colorectal
ENSG00000146463	Colorectal
ENSG00000146555	Colorectal
ENSG00000146618	Colorectal
ENSG00000146648	Colorectal
ENSG00000146674	Colorectal
ENSG00000146830	Colorectal
ENSG00000146839	Colorectal
ENSG00000146859	Colorectal
ENSG00000146938	Colorectal
ENSG00000147050	Colorectal
ENSG00000147082	Colorectal
ENSG00000147133	Colorectal
ENSG00000147224	Colorectal
ENSG00000147854	Colorectal
ENSG00000147889	Colorectal
ENSG00000148053	Colorectal
ENSG00000148386	Colorectal
ENSG00000148400	Colorectal
ENSG00000148408	Colorectal
ENSG00000148700	Colorectal
ENSG00000148737	Colorectal
ENSG00000148832	Colorectal
ENSG00000149177	Colorectal
ENSG00000149311	Colorectal
ENSG00000149451	Colorectal
ENSG00000149742	Colorectal
ENSG00000149970	Colorectal
ENSG00000150045	Colorectal
ENSG00000151025	Colorectal
ENSG00000151240	Colorectal
ENSG00000151320	Colorectal
ENSG00000151514	Colorectal
ENSG00000151623	Colorectal
ENSG00000151746	Colorectal
ENSG00000151789	Colorectal
ENSG00000151835	Colorectal
ENSG00000151883	Colorectal
ENSG00000152104	Colorectal
ENSG00000152193	Colorectal
ENSG00000152208	Colorectal
ENSG00000152217	Colorectal
ENSG00000152402	Colorectal
ENSG00000152822	Colorectal
ENSG00000152969	Colorectal
ENSG00000153044	Colorectal
ENSG00000153162	Colorectal
ENSG00000153498	Colorectal
ENSG00000153558	Colorectal
ENSG00000153707	Colorectal
ENSG00000153786	Colorectal
ENSG00000153814	Colorectal
ENSG00000153930	Colorectal
ENSG00000153993	Colorectal
ENSG00000154175	Colorectal
ENSG00000154229	Colorectal
ENSG00000154237	Colorectal
ENSG00000154262	Colorectal
ENSG00000154358	Colorectal
ENSG00000154734	Colorectal
ENSG00000154803	Colorectal
ENSG00000154928	Colorectal
ENSG00000155093	Colorectal
ENSG00000155657	Colorectal
ENSG00000155754	Colorectal
ENSG00000155761	Colorectal
ENSG00000155816	Colorectal
ENSG00000155897	Colorectal
ENSG00000155962	Colorectal
ENSG00000156035	Colorectal
ENSG00000156218	Colorectal
ENSG00000156299	Colorectal
ENSG00000156521	Colorectal
ENSG00000156535	Colorectal
ENSG00000156574	Colorectal
ENSG00000156920	Colorectal
ENSG00000156970	Colorectal
ENSG00000157219	Colorectal
ENSG00000157404	Colorectal
ENSG00000157445	Colorectal
ENSG00000157600	Colorectal
ENSG00000157764	Colorectal
ENSG00000157766	Colorectal
ENSG00000157796	Colorectal
ENSG00000157881	Colorectal
ENSG00000158106	Colorectal
ENSG00000158122	Colorectal
ENSG00000158258	Colorectal
ENSG00000158411	Colorectal
ENSG00000158486	Colorectal
ENSG00000158813	Colorectal
ENSG00000158882	Colorectal
ENSG00000159337	Colorectal
ENSG00000159917	Colorectal
ENSG00000160062	Colorectal
ENSG00000160111	Colorectal
ENSG00000160145	Colorectal
ENSG00000160199	Colorectal
ENSG00000160271	Colorectal
ENSG00000160294	Colorectal
ENSG00000160339	Colorectal
ENSG00000160352	Colorectal
ENSG00000160883	Colorectal
ENSG00000160967	Colorectal
ENSG00000161249	Colorectal
ENSG00000161681	Colorectal
ENSG00000161939	Colorectal
ENSG00000162066	Colorectal
ENSG00000162104	Colorectal
ENSG00000162383	Colorectal
ENSG00000162434	Colorectal
ENSG00000162437	Colorectal
ENSG00000162571	Colorectal
ENSG00000162600	Colorectal
ENSG00000162631	Colorectal
ENSG00000162636	Colorectal
ENSG00000162927	Colorectal
ENSG00000162949	Colorectal
ENSG00000163064	Colorectal
ENSG00000163346	Colorectal
ENSG00000163376	Colorectal
ENSG00000163393	Colorectal
ENSG00000163485	Colorectal
ENSG00000163513	Colorectal
ENSG00000163624	Colorectal
ENSG00000163629	Colorectal
ENSG00000163673	Colorectal
ENSG00000163687	Colorectal
ENSG00000163755	Colorectal
ENSG00000163800	Colorectal
ENSG00000163803	Colorectal
ENSG00000163872	Colorectal
ENSG00000163873	Colorectal
ENSG00000163879	Colorectal
ENSG00000163918	Colorectal
ENSG00000164076	Colorectal
ENSG00000164100	Colorectal
ENSG00000164190	Colorectal
ENSG00000164256	Colorectal
ENSG00000164675	Colorectal
ENSG00000164694	Colorectal
ENSG00000164741	Colorectal
ENSG00000164776	Colorectal
ENSG00000164796	Colorectal
ENSG00000164821	Colorectal
ENSG00000164867	Colorectal
ENSG00000164917	Colorectal
ENSG00000164935	Colorectal
ENSG00000165029	Colorectal
ENSG00000165084	Colorectal
ENSG00000165164	Colorectal
ENSG00000165238	Colorectal
ENSG00000165282	Colorectal
ENSG00000165392	Colorectal
ENSG00000165566	Colorectal
ENSG00000165617	Colorectal
ENSG00000165633	Colorectal
ENSG00000165702	Colorectal
ENSG00000165731	Colorectal
ENSG00000165752	Colorectal
ENSG00000165816	Colorectal
ENSG00000165862	Colorectal
ENSG00000165966	Colorectal
ENSG00000165973	Colorectal
ENSG00000165995	Colorectal
ENSG00000166024	Colorectal
ENSG00000166106	Colorectal
ENSG00000166159	Colorectal
ENSG00000166181	Colorectal
ENSG00000166257	Colorectal
ENSG00000166341	Colorectal
ENSG00000166405	Colorectal
ENSG00000166501	Colorectal
ENSG00000166828	Colorectal
ENSG00000166930	Colorectal
ENSG00000166949	Colorectal
ENSG00000167080	Colorectal
ENSG00000167202	Colorectal
ENSG00000167258	Colorectal
ENSG00000167522	Colorectal
ENSG00000167634	Colorectal
ENSG00000167657	Colorectal
ENSG00000167740	Colorectal
ENSG00000167840	Colorectal
ENSG00000167945	Colorectal
ENSG00000168036	Colorectal
ENSG00000168152	Colorectal
ENSG00000168298	Colorectal
ENSG00000168447	Colorectal
ENSG00000168453	Colorectal
ENSG00000168542	Colorectal
ENSG00000168594	Colorectal
ENSG00000168646	Colorectal
ENSG00000168658	Colorectal
ENSG00000168671	Colorectal
ENSG00000168843	Colorectal
ENSG00000168958	Colorectal
ENSG00000168970	Colorectal
ENSG00000168995	Colorectal
ENSG00000169071	Colorectal
ENSG00000169122	Colorectal
ENSG00000169184	Colorectal
ENSG00000169340	Colorectal
ENSG00000169359	Colorectal
ENSG00000169484	Colorectal
ENSG00000169554	Colorectal
ENSG00000169679	Colorectal
ENSG00000169855	Colorectal
ENSG00000169862	Colorectal
ENSG00000169933	Colorectal
ENSG00000169946	Colorectal
ENSG00000169967	Colorectal
ENSG00000170264	Colorectal
ENSG00000170266	Colorectal
ENSG00000170324	Colorectal
ENSG00000170396	Colorectal
ENSG00000170500	Colorectal
ENSG00000170677	Colorectal
ENSG00000170743	Colorectal
ENSG00000170832	Colorectal
ENSG00000170927	Colorectal
ENSG00000170959	Colorectal
ENSG00000170962	Colorectal
ENSG00000170967	Colorectal
ENSG00000171094	Colorectal
ENSG00000171109	Colorectal
ENSG00000171132	Colorectal
ENSG00000171189	Colorectal
ENSG00000171199	Colorectal
ENSG00000171316	Colorectal
ENSG00000171385	Colorectal
ENSG00000171431	Colorectal
ENSG00000171435	Colorectal
ENSG00000171444	Colorectal
ENSG00000171451	Colorectal
ENSG00000171503	Colorectal
ENSG00000171817	Colorectal
ENSG00000171862	Colorectal
ENSG00000171940	Colorectal
ENSG00000171992	Colorectal
ENSG00000172460	Colorectal
ENSG00000172554	Colorectal
ENSG00000172575	Colorectal
ENSG00000172716	Colorectal
ENSG00000172725	Colorectal
ENSG00000172915	Colorectal
ENSG00000173020	Colorectal
ENSG00000173040	Colorectal
ENSG00000173157	Colorectal
ENSG00000173269	Colorectal
ENSG00000173366	Colorectal
ENSG00000173821	Colorectal
ENSG00000173898	Colorectal
ENSG00000174456	Colorectal
ENSG00000174775	Colorectal
ENSG00000174776	Colorectal
ENSG00000174804	Colorectal
ENSG00000174807	Colorectal
ENSG00000174944	Colorectal
ENSG00000175197	Colorectal
ENSG00000175387	Colorectal
ENSG00000175497	Colorectal
ENSG00000175518	Colorectal
ENSG00000175707	Colorectal
ENSG00000175785	Colorectal
ENSG00000175894	Colorectal
ENSG00000176049	Colorectal
ENSG00000176395	Colorectal
ENSG00000176399	Colorectal
ENSG00000176619	Colorectal
ENSG00000176658	Colorectal
ENSG00000176769	Colorectal
ENSG00000176900	Colorectal
ENSG00000177103	Colorectal
ENSG00000177212	Colorectal
ENSG00000177291	Colorectal
ENSG00000177374	Colorectal
ENSG00000177453	Colorectal
ENSG00000178084	Colorectal
ENSG00000178209	Colorectal
ENSG00000178568	Colorectal
ENSG00000178662	Colorectal
ENSG00000178691	Colorectal
ENSG00000179057	Colorectal
ENSG00000179094	Colorectal
ENSG00000179295	Colorectal
ENSG00000179455	Colorectal
ENSG00000179542	Colorectal
ENSG00000179698	Colorectal
ENSG00000179709	Colorectal
ENSG00000180138	Colorectal
ENSG00000180347	Colorectal
ENSG00000180537	Colorectal
ENSG00000180543	Colorectal
ENSG00000180644	Colorectal
ENSG00000180785	Colorectal
ENSG00000180806	Colorectal
ENSG00000180815	Colorectal
ENSG00000180938	Colorectal
ENSG00000181143	Colorectal
ENSG00000181250	Colorectal
ENSG00000181786	Colorectal
ENSG00000182103	Colorectal
ENSG00000182263	Colorectal
ENSG00000182511	Colorectal
ENSG00000182557	Colorectal
ENSG00000182674	Colorectal
ENSG00000182768	Colorectal
ENSG00000182771	Colorectal
ENSG00000182831	Colorectal
ENSG00000182872	Colorectal
ENSG00000183034	Colorectal
ENSG00000183077	Colorectal
ENSG00000183091	Colorectal
ENSG00000183117	Colorectal
ENSG00000183128	Colorectal
ENSG00000183735	Colorectal
ENSG00000183775	Colorectal
ENSG00000183837	Colorectal
ENSG00000183963	Colorectal
ENSG00000184058	Colorectal
ENSG00000184304	Colorectal
ENSG00000184305	Colorectal
ENSG00000184350	Colorectal
ENSG00000184357	Colorectal
ENSG00000184361	Colorectal
ENSG00000184500	Colorectal
ENSG00000184564	Colorectal
ENSG00000184675	Colorectal
ENSG00000185008	Colorectal
ENSG00000185010	Colorectal
ENSG00000185024	Colorectal
ENSG00000185408	Colorectal
ENSG00000185409	Colorectal
ENSG00000185483	Colorectal
ENSG00000185499	Colorectal
ENSG00000185736	Colorectal
ENSG00000185760	Colorectal
ENSG00000185823	Colorectal
ENSG00000185917	Colorectal
ENSG00000185920	Colorectal
ENSG00000185950	Colorectal
ENSG00000186049	Colorectal
ENSG00000186407	Colorectal
ENSG00000186575	Colorectal
ENSG00000186652	Colorectal
ENSG00000186881	Colorectal
ENSG00000187323	Colorectal
ENSG00000187527	Colorectal
ENSG00000187689	Colorectal
ENSG00000187766	Colorectal
ENSG00000187778	Colorectal
ENSG00000187922	Colorectal
ENSG00000187950	Colorectal
ENSG00000188257	Colorectal
ENSG00000188324	Colorectal
ENSG00000188523	Colorectal
ENSG00000188549	Colorectal
ENSG00000188906	Colorectal
ENSG00000189037	Colorectal
ENSG00000189056	Colorectal
ENSG00000189099	Colorectal
ENSG00000189430	Colorectal
ENSG00000196090	Colorectal
ENSG00000196104	Colorectal
ENSG00000196182	Colorectal
ENSG00000196263	Colorectal
ENSG00000196367	Colorectal
ENSG00000196374	Colorectal
